Client ID,Client Type,Number of Customers,Montly Target,Zip Code,Calendardate,Amount Collected,Unit Sold,Campaign (Email),Campaign (Flyer),Campaign (Phone),Sales Contact 1,Sales Contact 2,Sales Contact 3,Sales Contact 4,Sales Contact 5,Number of Competition
ID-987289,Large Facility ,800,30,1003,17-12-2015,3409460,24,0,0,0,0,0,2.58E+06,0,0,High
ID-987290,Large Facility ,2720,170,1003,16-01-2014,10228384,75,0,0,0,0,0,0,0,0,Low
ID-987290,Large Facility ,2720,170,1003,16-02-2014,20456764,147,0,0,0,0,0,0,0,0,Low
ID-987290,Large Facility ,2720,170,1003,18-03-2014,20456764,147,0,0,0,0,0,0,0,0,Low
ID-987290,Large Facility ,2720,170,1003,18-04-2014,30685148,222,0,0,0,0,0,0,0,0,Low
ID-987290,Large Facility ,2720,170,1003,19-05-2014,20456764,147,0,486721.3,0,0,8385000,0,0,0,Low
ID-987290,Large Facility ,2720,170,1003,16-06-2014,22161496,159,0,0,0,0,11287500,0,0,0,Low
ID-987290,Large Facility ,2720,170,1003,17-07-2014,25570956,183,1996713.6,0,0,0,8707500,2257500,0,0,Low
ID-987290,Large Facility ,2720,170,1003,16-08-2014,39890692,288,408500,0,0,0,7095000,1612500,0,0,Low
ID-987290,Large Facility ,2720,170,1003,16-09-2014,56256100,405,0,11662451.4,0,0,6127500,2257500,0,0,Low
ID-987290,Large Facility ,2720,170,1003,16-10-2014,87964088,636,579063.8,0,0,0,11287500,1935000,0,0,Low
ID-987290,Large Facility ,2720,170,1003,16-11-2014,62052184,447,2004685.8,1411776,0,0,9675000,645000,0,0,Low
ID-987290,Large Facility ,2720,170,1003,17-12-2014,63415968,459,0,446899,0,0,8385000,2257500,0,322500,Low
ID-987290,Large Facility ,2720,170,1003,16-01-2015,63415968,459,0,0,0,0,7417500,2257500,0,0,Low
ID-987290,Large Facility ,2720,170,1003,16-02-2015,75008136,540,0,0,0,0,6772500,2257500,0,0,Low
ID-987290,Large Facility ,2720,170,1003,18-03-2015,80122328,579,0,0,0,0,5805000,1935000,0,0,Low
ID-987290,Large Facility ,2720,170,1003,18-04-2015,77394760,558,0,0,0,0,1.29E+07,0,0,0,Low
ID-987290,Large Facility ,2720,170,1003,19-05-2015,78076652,564,0,0,0,0,9997500,0,0,0,Low
ID-987290,Large Facility ,2720,170,1003,16-06-2015,65802592,474,0,2152150,0,0,15802500,0,0,0,Low
ID-987290,Large Facility ,2720,170,1003,17-07-2015,87282196,630,4.30E+05,8425480.2,0,0,18705000,0,0,0,Low
ID-987290,Large Facility ,2720,170,1003,16-08-2015,86941248,627,0,0,0,0,9675000,0,0,0,Low
ID-987290,Large Facility ,2720,170,1003,16-09-2015,40572584,294,0,0,0,0,11287500,0,0,0,High
ID-987290,Large Facility ,2720,170,1003,16-10-2015,51141912,369,0,0,0,0,1.29E+07,0,0,0,High
ID-987290,Large Facility ,2720,170,1003,16-11-2015,76371920,552,0,0,0,0,14190000,0,0,0,High
ID-987290,Large Facility ,2720,170,1003,17-12-2015,76371920,552,0,0,0,0,15157500,0,0,0,High
ID-987292,Large Facility ,240,20,1003,16-01-2014,0,0,0,0,0,0,645000,0,322500,0,Low
ID-987292,Large Facility ,240,20,1003,16-02-2014,0,0,0,0,0,0,645000,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,18-03-2014,0,0,0,0,0,322500,322500,322500,0,0,Low
ID-987292,Large Facility ,240,20,1003,18-04-2014,0,0,0,0,0,0,322500,322500,0,0,Low
ID-987292,Large Facility ,240,20,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,17-07-2014,6818920,48,0,0,0,0,0,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,16-08-2014,20456764,147,0,2840580,0,0,0,1.29E+06,0,0,Low
ID-987292,Large Facility ,240,20,1003,16-09-2014,0,0,0,1575520,0,0,0,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,16-10-2014,27275684,198,0,1620240,0,0,0,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,16-11-2014,34094608,246,0,0,0,0,0,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,17-12-2014,0,0,0,731000,0,0,0,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,16-01-2015,17047304,123,0,5112966.6,0,0,0,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,16-02-2015,17047304,123,0,0,0,0,0,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,18-03-2015,34094608,246,0,0,0,0,645000,645000,0,0,Low
ID-987292,Large Facility ,240,20,1003,18-04-2015,17047304,123,0,0,0,0,0,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,19-05-2015,17047304,123,0,0,0,0,1935000,322500,0,322500,Low
ID-987292,Large Facility ,240,20,1003,16-06-2015,17047304,123,0,95167.6,0,0,2.58E+06,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,17-07-2015,10228384,75,0,7585845,0,0,1935000,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,16-08-2015,10228384,75,0,0,0,0,1935000,0,0,0,Low
ID-987292,Large Facility ,240,20,1003,16-09-2015,10228384,75,0,0,0,0,1.29E+06,0,0,0,High
ID-987292,Large Facility ,240,20,1003,16-10-2015,27275684,198,0,0,0,0,2.58E+06,0,0,0,High
ID-987292,Large Facility ,240,20,1003,16-11-2015,17047304,123,0,0,0,322500,2.58E+06,322500,0,0,High
ID-987292,Large Facility ,240,20,1003,17-12-2015,10228384,75,0,0,0,322500,967500,967500,0,0,High
ID-987294,Medium Facility,2320,120,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987294,Medium Facility,2320,120,1003,16-02-2014,0,0,0,0,0,0,3547500,3225000,0,0,Low
ID-987294,Medium Facility,2320,120,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987294,Medium Facility,2320,120,1003,18-04-2014,11933112,48,0,1617875,0,0,5482500,1.29E+06,0,0,Low
ID-987294,Medium Facility,2320,120,1003,19-05-2014,0,0,0,225031.9,0,0,8062500,2.58E+06,0,0,Low
ID-987294,Medium Facility,2320,120,1003,16-06-2014,0,0,4731715.7,0,0,0,8707500,3.87E+06,0,0,Low
ID-987294,Medium Facility,2320,120,1003,17-07-2014,10228384,75,0,1192261,0,0,8062500,4837500,0,0,Low
ID-987294,Medium Facility,2320,120,1003,16-08-2014,3409460,24,0,4248400,0,0,6127500,4192500,0,0,Low
ID-987294,Medium Facility,2320,120,1003,16-09-2014,6818920,48,0,1605985.5,0,0,2902500,5805000,0,0,Low
ID-987294,Medium Facility,2320,120,1003,16-10-2014,10228384,75,0,2648800,0,0,1935000,7095000,0,0,Low
ID-987294,Medium Facility,2320,120,1003,16-11-2014,6818920,48,0,3213261,0,0,967500,4837500,0,0,Low
ID-987294,Medium Facility,2320,120,1003,17-12-2014,10228384,75,0,3433851,0,0,322500,7740000,0,0,Low
ID-987294,Medium Facility,2320,120,1003,16-01-2015,13637844,99,0,0,0,0,322500,7740000,0,0,Low
ID-987294,Medium Facility,2320,120,1003,16-02-2015,10228384,75,0,89908.7,0,0,322500,6450000,0,0,Low
ID-987294,Medium Facility,2320,120,1003,18-03-2015,13637844,99,0,5024356.5,0,0,0,4837500,0,0,Low
ID-987294,Medium Facility,2320,120,1003,18-04-2015,13637844,99,0,68800,0,0,322500,6127500,0,0,Low
ID-987294,Medium Facility,2320,120,1003,19-05-2015,20456764,147,0,5228400.1,0,0,322500,6450000,0,0,Low
ID-987294,Medium Facility,2320,120,1003,16-06-2015,34094608,246,0,0,0,0,1.29E+06,7417500,0,0,Low
ID-987294,Medium Facility,2320,120,1003,17-07-2015,54551372,393,399930.1,1212935.4,0,0,1.29E+06,8062500,0,0,Low
ID-987294,Medium Facility,2320,120,1003,16-08-2015,44322988,321,427781.2,0,0,0,967500,5482500,0,0,Low
ID-987294,Medium Facility,2320,120,1003,16-09-2015,51141912,369,0,0,0,0,0,7417500,0,0,High
ID-987294,Medium Facility,2320,120,1003,16-10-2015,57960832,417,0,7414717.9,0,0,1612500,6127500,0,0,High
ID-987294,Medium Facility,2320,120,1003,16-11-2015,57960832,417,6185395.2,1991398.8,3915511.2,0,1.29E+06,5482500,0,0,High
ID-987294,Medium Facility,2320,120,1003,17-12-2015,51141912,369,0,3489372.6,0,0,1.29E+06,3547500,0,0,High
ID-987295,Large Facility ,1680,75,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987295,Large Facility ,1680,75,1003,16-02-2014,0,0,0,0,0,0,322500,1612500,0,0,Low
ID-987295,Large Facility ,1680,75,1003,18-03-2014,3409460,24,0,0,0,0,967500,645000,0,0,Low
ID-987295,Large Facility ,1680,75,1003,18-04-2014,3409460,24,0,0,0,0,645000,1612500,0,0,Low
ID-987295,Large Facility ,1680,75,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987295,Large Facility ,1680,75,1003,16-06-2014,0,0,0,0,0,0,1612500,322500,0,0,Low
ID-987295,Large Facility ,1680,75,1003,17-07-2014,0,0,0,136619.6,0,0,1612500,2257500,0,0,Low
ID-987295,Large Facility ,1680,75,1003,16-08-2014,3409460,24,0,2400819,0,0,2.58E+06,2.58E+06,0,0,Low
ID-987295,Large Facility ,1680,75,1003,16-09-2014,0,0,0,0,0,0,322500,1.29E+06,0,0,Low
ID-987295,Large Facility ,1680,75,1003,16-10-2014,0,0,0,0,0,0,2.58E+06,1612500,0,0,Low
ID-987295,Large Facility ,1680,75,1003,16-11-2014,0,0,0,0,0,0,645000,1612500,0,0,Low
ID-987295,Large Facility ,1680,75,1003,17-12-2014,0,0,0,0,0,0,967500,1.29E+06,0,0,Low
ID-987295,Large Facility ,1680,75,1003,16-01-2015,0,0,0,0,0,0,3547500,645000,0,0,Low
ID-987295,Large Facility ,1680,75,1003,16-02-2015,0,0,0,0,0,0,967500,3225000,0,0,Low
ID-987295,Large Facility ,1680,75,1003,18-03-2015,0,0,0,0,0,0,967500,1612500,0,0,Low
ID-987295,Large Facility ,1680,75,1003,18-04-2015,0,0,0,0,0,0,5805000,0,0,0,Low
ID-987295,Large Facility ,1680,75,1003,19-05-2015,0,0,0,0,0,0,8385000,0,0,0,Low
ID-987295,Large Facility ,1680,75,1003,16-06-2015,0,0,0,0,0,0,7740000,0,0,0,Low
ID-987295,Large Facility ,1680,75,1003,17-07-2015,0,0,0,178450,0,0,7740000,0,0,0,Low
ID-987295,Large Facility ,1680,75,1003,16-08-2015,0,0,0,0,0,0,6127500,0,0,0,Low
ID-987295,Large Facility ,1680,75,1003,16-09-2015,0,0,0,1293440,0,0,7740000,0,0,0,High
ID-987295,Large Facility ,1680,75,1003,16-10-2015,3409460,24,0,0,0,0,0,0,0,0,High
ID-987295,Large Facility ,1680,75,1003,16-11-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987295,Large Facility ,1680,75,1003,17-12-2015,0,0,0,0,0,0,1935000,1935000,0,0,High
ID-987296,Medium Facility,2880,165,1003,16-01-2014,10228384,75,0,0,0,0,0,0,0,0,Low
ID-987296,Medium Facility,2880,165,1003,16-02-2014,10228384,75,0,0,0,0,0,0,0,0,Low
ID-987296,Medium Facility,2880,165,1003,18-03-2014,13637844,99,0,0,0,0,0,0,0,0,Low
ID-987296,Medium Facility,2880,165,1003,18-04-2014,32389876,198,0,3795928.2,0,0,0,0,0,0,Low
ID-987296,Medium Facility,2880,165,1003,19-05-2014,13637844,99,0,0,0,0,0,7417500,0,0,Low
ID-987296,Medium Facility,2880,165,1003,16-06-2014,15342572,75,4191511,0,0,0,2902500,6450000,0,0,Low
ID-987296,Medium Facility,2880,165,1003,17-07-2014,17047304,123,0,0,0,0,5160000,2.58E+06,0,322500,Low
ID-987296,Medium Facility,2880,165,1003,16-08-2014,13637844,99,0,3188299.5,0,0,8707500,322500,0,0,Low
ID-987296,Medium Facility,2880,165,1003,16-09-2014,17047304,123,0,1911651,0,0,7740000,1935000,0,0,Low
ID-987296,Medium Facility,2880,165,1003,16-10-2014,10228384,75,2390215.2,0,0,322500,7417500,1612500,0,0,Low
ID-987296,Medium Facility,2880,165,1003,16-11-2014,20456764,147,0,1899783,0,0,7740000,4192500,0,0,Low
ID-987296,Medium Facility,2880,165,1003,17-12-2014,17047304,123,0,5599761,0,0,1935000,3.87E+06,0,0,Low
ID-987296,Medium Facility,2880,165,1003,16-01-2015,17047304,123,0,3939595.5,0,0,9030000,322500,0,0,Low
ID-987296,Medium Facility,2880,165,1003,16-02-2015,20456764,147,0,0,0,0,9030000,645000,0,0,Low
ID-987296,Medium Facility,2880,165,1003,18-03-2015,17047304,123,0,0,0,0,10320000,322500,0,0,Low
ID-987296,Medium Facility,2880,165,1003,18-04-2015,23866224,171,0,4096278.9,0,0,8707500,322500,0,0,Low
ID-987296,Medium Facility,2880,165,1003,19-05-2015,10228384,75,0,0,0,0,5805000,1935000,0,0,Low
ID-987296,Medium Facility,2880,165,1003,16-06-2015,20456764,147,4486039.5,6071320.5,0,0,5482500,3.87E+06,0,0,Low
ID-987296,Medium Facility,2880,165,1003,17-07-2015,13637844,99,0,0,0,0,6450000,645000,0,0,Low
ID-987296,Medium Facility,2880,165,1003,16-08-2015,0,0,0,3582115,0,0,6450000,0,0,0,Low
ID-987296,Medium Facility,2880,165,1003,16-09-2015,30685148,222,0,0,0,0,8062500,1612500,0,0,High
ID-987296,Medium Facility,2880,165,1003,16-10-2015,30685148,222,0,4932366.6,0,0,8385000,0,0,0,High
ID-987296,Medium Facility,2880,165,1003,16-11-2015,23866224,171,0,7215202.2,0,0,12255000,1612500,322500,0,High
ID-987296,Medium Facility,2880,165,1003,17-12-2015,39208800,321,1603194.8,11922407.9,0,645000,14190000,967500,322500,0,High
ID-987297,Private Facility,2080,100,1003,16-01-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987297,Private Facility,2080,100,1003,16-02-2014,6818920,48,0,0,0,0,967500,967500,0,0,Low
ID-987297,Private Facility,2080,100,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987297,Private Facility,2080,100,1003,18-04-2014,3409460,24,0,0,0,0,2257500,1.29E+06,0,0,Low
ID-987297,Private Facility,2080,100,1003,19-05-2014,3409460,24,0,873760,0,0,3547500,1935000,0,0,Low
ID-987297,Private Facility,2080,100,1003,16-06-2014,6818920,48,0,1297159.5,0,0,3225000,3225000,0,0,Low
ID-987297,Private Facility,2080,100,1003,17-07-2014,6818920,48,0,0,0,0,2902500,3547500,0,0,Low
ID-987297,Private Facility,2080,100,1003,16-08-2014,6818920,48,0,0,0,0,2257500,2.58E+06,0,0,Low
ID-987297,Private Facility,2080,100,1003,16-09-2014,6818920,48,0,0,0,0,1.29E+06,3225000,0,322500,Low
ID-987297,Private Facility,2080,100,1003,16-10-2014,6818920,48,0,0,0,0,1935000,2902500,0,0,Low
ID-987297,Private Facility,2080,100,1003,16-11-2014,6818920,48,0,0,0,0,1.29E+06,2257500,0,0,Low
ID-987297,Private Facility,2080,100,1003,17-12-2014,10228384,75,0,0,0,0,1612500,2.58E+06,0,0,Low
ID-987297,Private Facility,2080,100,1003,16-01-2015,17047304,123,0,0,0,0,2257500,1612500,0,322500,Low
ID-987297,Private Facility,2080,100,1003,16-02-2015,13637844,99,0,0,0,0,1612500,1935000,0,0,Low
ID-987297,Private Facility,2080,100,1003,18-03-2015,23866224,171,0,2986904.7,0,0,1.29E+06,1612500,0,0,Low
ID-987297,Private Facility,2080,100,1003,18-04-2015,20456764,147,0,0,0,0,1935000,1612500,0,322500,Low
ID-987297,Private Facility,2080,100,1003,19-05-2015,13637844,99,0,0,0,0,2257500,2.58E+06,0,0,Low
ID-987297,Private Facility,2080,100,1003,16-06-2015,17047304,123,0,1782040.4,0,0,2.58E+06,2902500,0,322500,Low
ID-987297,Private Facility,2080,100,1003,17-07-2015,27275684,198,0,1267863.6,0,0,2902500,2902500,0,322500,Low
ID-987297,Private Facility,2080,100,1003,16-08-2015,10228384,75,0,0,0,0,1935000,1935000,0,0,Low
ID-987297,Private Facility,2080,100,1003,16-09-2015,20456764,147,0,0,0,0,1935000,1612500,0,322500,High
ID-987297,Private Facility,2080,100,1003,16-10-2015,20456764,147,0,1908610.9,0,0,3225000,2.58E+06,0,0,High
ID-987297,Private Facility,2080,100,1003,16-11-2015,20456764,147,0,0,1103444.5,0,1612500,4515000,0,0,High
ID-987297,Private Facility,2080,100,1003,17-12-2015,34094608,246,0,2076263.6,0,0,645000,6127500,0,322500,High
ID-987298,Large Facility ,3160,170,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987298,Large Facility ,3160,170,1003,16-02-2014,6818920,48,0,0,0,0,2257500,0,0,0,Low
ID-987298,Large Facility ,3160,170,1003,18-03-2014,6818920,48,0,0,0,0,0,0,0,0,Low
ID-987298,Large Facility ,3160,170,1003,18-04-2014,13637844,99,359480,836780,0,0,1612500,13867500,0,0,Low
ID-987298,Large Facility ,3160,170,1003,19-05-2014,23866224,171,1707702,6464577,0,0,322500,14512500,0,0,Low
ID-987298,Large Facility ,3160,170,1003,16-06-2014,32389876,198,0,537611.8,0,322500,2902500,14190000,0,0,Low
ID-987298,Large Facility ,3160,170,1003,17-07-2014,49437180,321,1366161.6,0,0,322500,2257500,14190000,0,0,Low
ID-987298,Large Facility ,3160,170,1003,16-08-2014,47732452,345,1657443.6,844520,0,0,2257500,12577500,0,0,Low
ID-987298,Large Facility ,3160,170,1003,16-09-2014,44322988,321,421309.7,1436608.5,0,0,6127500,9030000,322500,0,Low
ID-987298,Large Facility ,3160,170,1003,16-10-2014,44322988,321,415784.2,8.60E+05,0,0,4515000,9030000,0,0,Low
ID-987298,Large Facility ,3160,170,1003,16-11-2014,68189216,492,0,706326.6,0,967500,7095000,6127500,0,0,Low
ID-987298,Large Facility ,3160,170,1003,17-12-2014,44322988,321,0,1338013.8,0,0,8385000,3.87E+06,0,0,Low
ID-987298,Large Facility ,3160,170,1003,16-01-2015,75008136,540,2316246.6,4965984,0,322500,8062500,6772500,0,0,Low
ID-987298,Large Facility ,3160,170,1003,16-02-2015,51141912,369,0,0,0,0,8707500,4192500,0,0,Low
ID-987298,Large Facility ,3160,170,1003,18-03-2015,64779752,468,296936.5,0,0,0,3.87E+06,5482500,0,0,Low
ID-987298,Large Facility ,3160,170,1003,18-04-2015,44322988,408,4.30E+05,553268.1,0,0,9675000,2.58E+06,0,0,Low
ID-987298,Large Facility ,3160,170,1003,19-05-2015,51141912,369,0,611460,0,0,6772500,3.87E+06,0,0,Low
ID-987298,Large Facility ,3160,170,1003,16-06-2015,71598676,516,0,6828576.3,0,0,8385000,5805000,322500,0,Low
ID-987298,Large Facility ,3160,170,1003,17-07-2015,44322988,321,2950518.1,9663261,0,0,5805000,3225000,0,0,Low
ID-987298,Large Facility ,3160,170,1003,16-08-2015,47732452,345,427781.2,1344463.8,0,0,9675000,3225000,0,0,Low
ID-987298,Large Facility ,3160,170,1003,16-09-2015,57960832,417,1755819,0,0,0,13545000,645000,0,0,High
ID-987298,Large Facility ,3160,170,1003,16-10-2015,64779752,468,0,2319437.2,0,0,8707500,1.29E+06,0,0,High
ID-987298,Large Facility ,3160,170,1003,16-11-2015,75008136,540,0,572906.2,0,0,11610000,4837500,0,0,High
ID-987298,Large Facility ,3160,170,1003,17-12-2015,85236520,615,0,1753110,0,0,10965000,5482500,0,0,High
ID-987299,Large Facility ,1400,70,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987299,Large Facility ,1400,70,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987299,Large Facility ,1400,70,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987299,Large Facility ,1400,70,1003,18-04-2014,0,0,0,0,0,0,0,2257500,0,0,Low
ID-987299,Large Facility ,1400,70,1003,19-05-2014,11933112,48,0,0,0,0,0,4837500,0,322500,Low
ID-987299,Large Facility ,1400,70,1003,16-06-2014,3409460,24,0,0,0,0,0,8062500,0,0,Low
ID-987299,Large Facility ,1400,70,1003,17-07-2014,3409460,24,0,1438780,0,0,0,6450000,0,0,Low
ID-987299,Large Facility ,1400,70,1003,16-08-2014,3409460,24,0,0,0,0,0,6450000,0,0,Low
ID-987299,Large Facility ,1400,70,1003,16-09-2014,3409460,24,42570,0,0,0,0,6772500,0,0,Low
ID-987299,Large Facility ,1400,70,1003,16-10-2014,6818920,48,0,0,0,0,14190000,967500,0,0,Low
ID-987299,Large Facility ,1400,70,1003,16-11-2014,6818920,48,0,0,0,0,14835000,0,0,0,Low
ID-987299,Large Facility ,1400,70,1003,17-12-2014,6818920,48,0,0,0,0,6772500,0,0,0,Low
ID-987299,Large Facility ,1400,70,1003,16-01-2015,17047304,123,0,0,0,322500,12577500,322500,0,0,Low
ID-987299,Large Facility ,1400,70,1003,16-02-2015,10228384,75,0,0,0,0,14512500,0,0,0,Low
ID-987299,Large Facility ,1400,70,1003,18-03-2015,3409460,24,0,0,0,0,5160000,2902500,0,0,Low
ID-987299,Large Facility ,1400,70,1003,18-04-2015,10228384,75,0,1873725,0,0,0,3.87E+06,0,0,Low
ID-987299,Large Facility ,1400,70,1003,19-05-2015,13637844,99,0,0,0,0,322500,1612500,0,0,Low
ID-987299,Large Facility ,1400,70,1003,16-06-2015,10228384,75,0,9644659.2,0,0,322500,2257500,0,0,Low
ID-987299,Large Facility ,1400,70,1003,17-07-2015,13637844,99,1275294,0,0,0,645000,2902500,0,0,Low
ID-987299,Large Facility ,1400,70,1003,16-08-2015,17047304,123,0,0,0,0,322500,1612500,0,0,Low
ID-987299,Large Facility ,1400,70,1003,16-09-2015,10228384,75,1053491.4,0,0,0,0,1.29E+06,0,0,High
ID-987299,Large Facility ,1400,70,1003,16-10-2015,17047304,123,0,3862260,0,0,2257500,0,0,0,High
ID-987299,Large Facility ,1400,70,1003,16-11-2015,17047304,123,0,6289760.5,0,0,3547500,0,0,0,High
ID-987299,Large Facility ,1400,70,1003,17-12-2015,17047304,123,0,0,0,0,2257500,0,0,0,High
ID-987300,Large Facility ,1520,80,1003,16-01-2014,6818920,48,0,0,0,0,0,0,0,0,Low
ID-987300,Large Facility ,1520,80,1003,16-02-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987300,Large Facility ,1520,80,1003,18-03-2014,6818920,48,0,0,0,0,0,0,0,0,Low
ID-987300,Large Facility ,1520,80,1003,18-04-2014,13637844,99,0,0,0,0,4515000,967500,0,0,Low
ID-987300,Large Facility ,1520,80,1003,19-05-2014,13637844,99,0,0,0,0,0,0,0,0,Low
ID-987300,Large Facility ,1520,80,1003,16-06-2014,17047304,123,0,0,0,0,4192500,2257500,0,0,Low
ID-987300,Large Facility ,1520,80,1003,17-07-2014,10228384,75,0,0,0,0,2.58E+06,2902500,0,0,Low
ID-987300,Large Facility ,1520,80,1003,16-08-2014,13637844,99,0,0,0,0,2902500,2902500,0,0,Low
ID-987300,Large Facility ,1520,80,1003,16-09-2014,17047304,123,767601.6,3592134,0,0,2.58E+06,2.58E+06,0,0,Low
ID-987300,Large Facility ,1520,80,1003,16-10-2014,27275684,198,0,0,0,0,2257500,3225000,0,0,Low
ID-987300,Large Facility ,1520,80,1003,16-11-2014,23866224,171,0,0,0,0,2.58E+06,3547500,0,0,Low
ID-987300,Large Facility ,1520,80,1003,17-12-2014,17047304,123,0,0,0,0,1.29E+06,4192500,0,0,Low
ID-987300,Large Facility ,1520,80,1003,16-01-2015,13637844,99,0,2947435,2126926.2,0,1.29E+06,4515000,0,0,Low
ID-987300,Large Facility ,1520,80,1003,16-02-2015,27275684,198,0,0,0,0,322500,3.87E+06,0,0,Low
ID-987300,Large Facility ,1520,80,1003,18-03-2015,47732452,345,0,0,0,0,0,4192500,0,0,Low
ID-987300,Large Facility ,1520,80,1003,18-04-2015,44322988,321,0,22643.8,0,0,1.29E+06,2.58E+06,0,0,Low
ID-987300,Large Facility ,1520,80,1003,19-05-2015,54551372,393,0,0,0,0,1935000,2257500,0,0,Low
ID-987300,Large Facility ,1520,80,1003,16-06-2015,57960832,417,0,2507011.8,0,0,2902500,4192500,0,0,Low
ID-987300,Large Facility ,1520,80,1003,17-07-2015,78417596,567,0,120937.5,0,0,2.58E+06,3225000,0,0,Low
ID-987300,Large Facility ,1520,80,1003,16-08-2015,68189216,492,0,7483990.9,0,0,2.58E+06,3225000,0,0,Low
ID-987300,Large Facility ,1520,80,1003,16-09-2015,71598676,516,0,0,0,0,1612500,2257500,0,0,High
ID-987300,Large Facility ,1520,80,1003,16-10-2015,71598676,516,0,1002975,0,0,2257500,5482500,0,0,High
ID-987300,Large Facility ,1520,80,1003,16-11-2015,64779752,468,0,0,0,0,1.29E+06,2902500,0,0,High
ID-987300,Large Facility ,1520,80,1003,17-12-2015,71598676,516,0,2798551.8,0,0,1.29E+06,2257500,0,0,High
ID-987302,Large Facility ,1200,50,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987302,Large Facility ,1200,50,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987302,Large Facility ,1200,50,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987302,Large Facility ,1200,50,1003,18-04-2014,0,0,0,0,0,0,3225000,645000,0,0,Low
ID-987302,Large Facility ,1200,50,1003,19-05-2014,0,0,0,0,0,0,2.58E+06,0,0,0,Low
ID-987302,Large Facility ,1200,50,1003,16-06-2014,3409460,24,0,6597782.4,0,0,2.58E+06,0,0,0,Low
ID-987302,Large Facility ,1200,50,1003,17-07-2014,6818920,48,0,573835,0,0,0,3225000,0,0,Low
ID-987302,Large Facility ,1200,50,1003,16-08-2014,20456764,147,0,1781812.5,0,0,1.29E+06,1.29E+06,0,0,Low
ID-987302,Large Facility ,1200,50,1003,16-09-2014,0,0,0,3142508.8,0,0,0,2.58E+06,0,0,Low
ID-987302,Large Facility ,1200,50,1003,16-10-2014,10228384,75,0,85570,0,0,1.29E+06,2902500,0,0,Low
ID-987302,Large Facility ,1200,50,1003,16-11-2014,6818920,48,0,887520,0,0,322500,3.87E+06,0,0,Low
ID-987302,Large Facility ,1200,50,1003,17-12-2014,13637844,99,0,4009036.2,0,0,1.29E+06,1935000,0,0,Low
ID-987302,Large Facility ,1200,50,1003,16-01-2015,13637844,99,0,710145,0,0,0,3547500,0,0,Low
ID-987302,Large Facility ,1200,50,1003,16-02-2015,20456764,147,0,0,0,0,0,2.58E+06,0,0,Low
ID-987302,Large Facility ,1200,50,1003,18-03-2015,0,0,0,0,0,0,645000,1935000,0,0,Low
ID-987302,Large Facility ,1200,50,1003,18-04-2015,6818920,48,0,3970749,0,0,0,5482500,0,0,Low
ID-987302,Large Facility ,1200,50,1003,19-05-2015,17047304,123,0,0,0,0,0,4837500,0,0,Low
ID-987302,Large Facility ,1200,50,1003,16-06-2015,10228384,75,0,3119435,0,0,967500,5805000,0,0,Low
