"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20230914","9호선2~3단계","송파나루","5654","5964","20230917",""
"20230914","9호선2~3단계","한성백제","3046","2760","20230917",""
"20230914","9호선2~3단계","올림픽공원(한국체대)","8426","8979","20230917",""
"20230914","9호선2~3단계","둔촌오륜","1313","1252","20230917",""
"20230914","9호선2~3단계","중앙보훈병원","13997","12374","20230917",""
"20230914","경강선","판교","6351","6706","20230917",""
"20230914","경강선","이매","1431","1249","20230917",""
"20230914","경강선","삼동","2967","2448","20230917",""
"20230914","경강선","경기광주","8976","7908","20230917",""
"20230914","경강선","초월","4013","3718","20230917",""
"20230914","경강선","곤지암","2677","2473","20230917",""
"20230914","경강선","신둔도예촌","1713","1541","20230917",""
"20230914","경강선","이천","2946","3140","20230917",""
"20230914","경강선","부발","2533","2302","20230917",""
"20230914","경강선","세종대왕릉","303","326","20230917",""
"20230914","경강선","여주","3200","2883","20230917",""
"20230914","경부선","서울역","7592","2597","20230917",""
"20230914","경부선","남영","11588","12113","20230917",""
"20230914","경부선","용산","38425","39444","20230917",""
"20230914","경부선","노량진","9613","9584","20230917",""
"20230914","경부선","대방","11944","13205","20230917",""
"20230914","경부선","영등포","40819","42304","20230917",""
"20230914","경부선","신도림","4187","4650","20230917",""
"20230914","경부선","신길","9930","8551","20230917",""
"20230914","경부선","구로","19174","20331","20230917",""
"20230914","경부선","가산디지털단지","19273","21964","20230917",""
"20230914","경부선","금천구청","12453","12252","20230917",""
"20230914","경부선","석수","10428","9321","20230917",""
"20230914","경부선","관악","8419","7857","20230917",""
"20230914","경부선","안양","28703","28491","20230917",""
"20230914","경부선","명학","10944","10954","20230917",""
"20230914","경부선","금정","31246","32074","20230917",""
"20230914","경부선","군포","8184","7901","20230917",""
"20230914","경부선","의왕","10108","9840","20230917",""
"20230914","경부선","성균관대","21534","21923","20230917",""
"20230914","경부선","화서","9680","9259","20230917",""
"20230914","경부선","수원","39208","43332","20230917",""
"20230914","경부선","독산","19999","20656","20230917",""
"20230914","경부선","세류","3721","3300","20230917",""
"20230914","경부선","병점","18151","18294","20230917",""
"20230914","경부선","세마","3311","3141","20230917",""
"20230914","경부선","오산대","4500","4149","20230917",""
"20230914","경부선","오산","11020","10972","20230917",""
"20230914","경부선","진위","1848","1674","20230917",""
"20230914","경부선","송탄","4506","4482","20230917",""
"20230914","경부선","서정리","9336","8469","20230917",""
"20230914","경부선","평택지제","4592","4756","20230917",""
"20230914","경부선","평택","14839","14247","20230917",""
"20230914","경부선","성환","7644","6940","20230917",""
"20230914","경부선","직산","1001","968","20230917",""
"20230914","경부선","두정","9897","9779","20230917",""
"20230914","경부선","천안","8761","7277","20230917",""
"20230914","경부선","당정","7560","6998","20230917",""
"20230914","경부선","서동탄","1578","1332","20230917",""
"20230914","경부선","광명","3698","3186","20230917",""
"20230914","경원선","이촌(국립중앙박물관)","4558","3506","20230917",""
"20230914","경원선","서빙고","2313","2200","20230917",""
"20230914","경원선","한남","4357","4317","20230917",""
"20230914","경원선","옥수","35","35","20230917",""
"20230914","경원선","응봉","2077","1627","20230917",""
"20230914","경원선","왕십리(성동구청)","18114","19145","20230917",""
"20230914","경원선","청량리(서울시립대입구)","16517","17142","20230917",""
"20230914","경원선","외대앞","11638","11465","20230917",""
"20230914","경원선","신이문","9332","8485","20230917",""
"20230914","경원선","석계","8768","9674","20230917",""
"20230914","경원선","광운대","10392","10067","20230917",""
"20230914","경원선","월계","8392","7669","20230917",""
"20230914","경원선","녹천","5051","4211","20230917",""
"20230914","경원선","창동","1","0","20230917",""
"20230914","경원선","방학","10621","10257","20230917",""
"20230914","경원선","도봉","6479","6129","20230917",""
"20230914","경원선","도봉산","8485","5521","20230917",""
"20230914","경원선","망월사","10151","9935","20230917",""
"20230914","경원선","회룡","14347","14240","20230917",""
"20230914","경원선","의정부","19215","19875","20230917",""
"20230914","경원선","가능","7149","6822","20230917",""
"20230914","경원선","녹양","4836","4554","20230917",""
"20230914","경원선","양주","8816","8536","20230917",""
"20230914","경원선","덕계","5166","4480","20230917",""
"20230914","경원선","덕정","6821","6377","20230917",""
"20230914","경원선","지행","7155","7071","20230917",""
"20230914","경원선","동두천중앙","3236","3146","20230917",""
"20230914","경원선","보산","1810","1497","20230917",""
"20230914","경원선","동두천","2883","3065","20230917",""
"20230914","경원선","소요산","2154","1962","20230917",""
"20230914","경의선","서울역","5037","6771","20230917",""
"20230914","경의선","신촌","865","1393","20230917",""
"20230914","경의선","효창공원앞","3915","4144","20230917",""
"20230914","경의선","공덕","4223","3883","20230917",""
"20230914","경의선","서강대","2538","2511","20230917",""
"20230914","경의선","홍대입구","2100","2838","20230917",""
"20230914","경의선","가좌","6836","5940","20230917",""
"20230914","경의선","디지털미디어시티","3212","3212","20230917",""
"20230914","경의선","수색","3624","3672","20230917",""
"20230914","경의선","화전","3997","3936","20230917",""
"20230914","경의선","강매","3743","2872","20230917",""
"20230914","경의선","행신","9425","8528","20230917",""
"20230914","경의선","능곡","5647","5032","20230917",""
"20230914","경의선","곡산","743","733","20230917",""
"20230914","경의선","백마","8344","7543","20230917",""
"20230914","경의선","풍산","6612","5899","20230917",""
"20230914","경의선","일산","12060","11579","20230917",""
"20230914","경의선","탄현","8941","7892","20230917",""
"20230914","경의선","야당","8989","8649","20230917",""
"20230914","경의선","운정","8276","7251","20230917",""
"20230914","경의선","금릉","5854","5456","20230917",""
"20230914","경의선","금촌","6867","6557","20230917",""
"20230914","경의선","월롱","2711","2376","20230917",""
"20230914","경의선","파주","1814","1314","20230917",""
"20230914","경의선","문산","5973","5909","20230917",""
"20230914","경의선","임진강","10","9","20230917",""
"20230914","경의선","운천","5","1","20230917",""
"20230914","경의선","검암","1","0","20230917",""
"20230914","경인선","개봉","24404","23338","20230917",""
"20230914","경인선","오류동","12731","11565","20230917",""
"20230914","경인선","역곡","31316","30567","20230917",""
"20230914","경인선","부천","34578","34149","20230917",""
"20230914","경인선","송내","30451","29948","20230917",""
"20230914","경인선","부평","29418","31163","20230917",""
"20230914","경인선","백운","7926","7571","20230917",""
"20230914","경인선","동암","17155","16958","20230917",""
"20230914","경인선","주안","21139","18992","20230917",""
"20230914","경인선","제물포","12331","11749","20230917",""
"20230914","경인선","동인천","15751","14967","20230917",""
"20230914","경인선","인천","5140","3995","20230917",""
"20230914","경인선","구일","7914","7653","20230917",""
"20230914","경인선","소사","8936","8647","20230917",""
"20230914","경인선","부개","9800","9172","20230917",""
"20230914","경인선","간석","6537","6119","20230917",""
"20230914","경인선","도원","3604","3739","20230917",""
"20230914","경인선","온수(성공회대입구)","7384","7031","20230917",""
"20230914","경인선","중동","10302","9560","20230917",""
"20230914","경인선","도화","4610","4175","20230917",""
"20230914","경춘선","신내","2578","2592","20230917",""
"20230914","경춘선","갈매","3566","2964","20230917",""
"20230914","경춘선","별내","3471","3292","20230917",""
"20230914","경춘선","퇴계원","4101","3681","20230917",""
"20230914","경춘선","사릉","2670","2671","20230917",""
"20230914","경춘선","금곡","1741","1709","20230917",""
"20230914","경춘선","평내호평","7165","7112","20230917",""
"20230914","경춘선","천마산","1785","1598","20230917",""
"20230914","경춘선","마석","4555","4396","20230917",""
"20230914","경춘선","대성리","530","515","20230917",""
"20230914","경춘선","청평","1827","1836","20230917",""
"20230914","경춘선","상천","305","285","20230917",""
"20230914","경춘선","가평","2001","1970","20230917",""
"20230914","경춘선","굴봉산","120","116","20230917",""
"20230914","경춘선","백양리","77","79","20230917",""
"20230914","경춘선","강촌","516","515","20230917",""
"20230914","경춘선","김유정","339","363","20230917",""
"20230914","경춘선","남춘천","3231","2725","20230917",""
"20230914","경춘선","춘천","2252","1667","20230917",""
"20230914","공항철도 1호선","서울역","13591","11515","20230917",""
"20230914","공항철도 1호선","공덕","3105","4025","20230917",""
"20230914","공항철도 1호선","홍대입구","13497","14118","20230917",""
"20230914","공항철도 1호선","디지털미디어시티","16772","15896","20230917",""
"20230914","공항철도 1호선","마곡나루(서울식물원)","13007","12492","20230917",""
"20230914","공항철도 1호선","김포공항","11215","6132","20230917",""
"20230914","공항철도 1호선","계양","14579","13932","20230917",""
"20230914","공항철도 1호선","검암","7759","7854","20230917",""
"20230914","공항철도 1호선","청라국제도시","8076","7733","20230917",""
"20230914","공항철도 1호선","운서","9415","9995","20230917",""
"20230914","공항철도 1호선","공항화물청사","2474","2648","20230917",""
"20230914","공항철도 1호선","인천공항1터미널","13618","11946","20230917",""
"20230914","공항철도 1호선","인천공항2터미널","6408","5114","20230917",""
"20230914","공항철도 1호선","영종","4359","4342","20230917",""
